01,02,03,04,05,06
01,02,03,05,11,42
01,02,03,05,11,43
01,02,03,05,11,44
01,02,03,05,11,45
01,02,03,05,11,46
01,02,03,05,11,47
01,02,03,05,11,48
01,02,03,05,11,49
01,02,03,05,12,13
01,02,03,05,12,14
01,02,03,05,12,15
01,02,03,05,12,16
01,02,03,05,12,17
01,02,03,05,12,18
01,02,03,05,12,19
01,02,03,05,12,20
01,02,03,05,12,21
01,02,03,05,12,22
01,02,03,05,12,23
01,02,03,05,12,24
01,02,03,05,12,25
01,02,03,05,12,26
01,02,03,05,12,28
01,02,03,05,12,29
01,02,03,05,12,30
01,02,03,05,12,31
01,02,03,05,12,32
01,02,03,05,12,33
01,02,03,05,12,34
01,02,03,05,12,35
01,02,03,05,12,36
01,02,03,05,12,37
01,02,03,05,12,38
01,02,03,05,12,39
01,02,03,05,12,40
01,02,03,05,12,41
01,02,03,05,12,42
01,02,03,05,12,44
01,02,03,05,12,45
01,02,03,05,12,46
01,02,03,05,12,47
01,02,03,05,12,48
01,02,03,05,12,49
01,02,03,05,13,14
01,02,03,05,13,15
01,02,03,05,13,16
01,02,03,05,13,17
01,02,03,05,13,18
01,02,03,05,13,19
01,02,03,05,13,20
01,02,03,05,13,21
01,02,03,05,13,22
01,02,03,05,13,23
01,02,03,05,13,24
01,02,03,05,13,25
01,02,03,05,13,26
01,02,03,05,13,27
01,02,03,05,13,28
01,02,03,05,13,29
01,02,03,05,13,30
01,02,03,05,13,31
01,02,03,05,13,32
01,02,03,05,13,33
01,02,03,05,13,34
01,02,03,05,13,35
01,02,03,05,13,36
01,02,03,05,13,37
01,02,03,05,13,38
01,02,03,05,13,39
01,02,03,05,13,40
01,02,03,05,13,41
01,02,03,05,13,42
01,02,03,05,13,43
01,02,03,05,13,44
01,02,03,05,13,45
01,02,03,05,13,46
01,02,03,05,13,47
01,02,03,05,13,48
01,02,03,05,13,49
01,02,03,05,14,15
01,02,03,05,14,17
01,02,03,05,14,18
01,02,03,05,14,19
01,02,03,05,14,20
01,02,03,05,14,21
01,02,03,05,14,22
01,02,03,05,14,23
01,02,03,05,14,24
01,02,03,05,14,25
01,02,03,05,14,26
01,02,03,05,14,27
01,02,03,05,14,28
01,02,03,05,14,30
01,02,03,05,14,31
01,02,03,05,14,33
01,02,03,05,14,34
01,02,03,05,14,35
01,02,03,05,14,36
01,02,03,05,14,37
01,02,03,05,14,38
01,02,03,05,14,39
01,02,03,05,14,40
01,02,03,05,14,41
01,02,03,05,14,42
01,02,03,05,14,43
01,02,03,05,14,44
01,02,03,05,14,45
01,02,03,05,14,46
01,02,03,05,14,47
01,02,03,05,14,48
01,02,03,05,14,49
01,02,03,05,15,16
01,02,03,05,15,17
01,02,03,05,15,18
01,02,03,05,15,19
01,02,03,05,15,20
01,02,03,05,15,21
01,02,03,05,15,22
01,02,03,05,15,23
01,02,03,05,15,24
01,02,03,05,15,25
01,02,03,05,15,26
01,02,03,05,15,27
01,02,03,05,15,28
01,02,03,05,15,29
01,02,03,05,15,30
01,02,03,05,15,31
01,02,03,05,15,32
01,02,03,05,15,33
01,02,03,05,15,34
01,02,03,05,15,35
01,02,03,05,15,36
01,02,03,05,15,37
01,02,03,05,15,38
01,02,03,05,15,39
01,02,03,05,15,40
01,02,03,05,15,41
01,02,03,05,15,42
01,02,03,05,15,43
01,02,03,05,15,44
01,02,03,05,15,45
01,02,03,05,15,46
01,02,03,05,15,47
01,02,03,05,15,48
01,02,03,05,15,49
01,02,03,05,16,17
01,02,03,05,16,18
01,02,03,05,16,19
01,02,03,05,16,20
01,02,03,05,16,21
01,02,03,05,16,22
01,02,03,05,16,23
01,02,03,05,16,24
01,02,03,05,16,25
01,02,03,05,16,26
01,02,03,05,16,27
01,02,03,05,16,28
01,02,03,05,16,30
01,02,03,05,16,31
01,02,03,05,16,33
01,02,03,05,16,34
01,02,03,05,16,35
01,02,03,05,16,36
01,02,03,05,16,37
01,02,03,05,16,38
01,02,03,05,16,39
